"plant","species","plant_no","greenhouse","co2","resprouter","drought_phase","water_potential_mpa","water_potential_midday_log","osmotic_potential_mpa","osmotic_potential_log","transpiration_mean_g_day","transpiration_mean_log","whole_plant_conductance","whole_plant_conductance_log","whole_plant_conductivity","whole_plant_conductivity_log","leaf_specific_transpiration","leaf_specific_transpiration_log","leaf_specific_conductance","leaf_specific_conductance_log","leaf_specific_conductivity","leaf_specific_conductivity_log","whole_plant_leaf_area_cm2","whole_plant_leaf_area_log","leaves_biomass","leaves_biomass_log"
"ESRO3W","SRO","3W","E","ambient","R-","3",-5.16,1.64093657949347,-4.4138985,1.4847583125543,34.1666666666667,3.53125050991035,0.0116127586475278,-4.45565090189084,0.464510345901111,-0.76677144777691,0.0198047538708603,-3.92183327561182,6.73135102759001e-06,-11.908734687413,0.000269254041103601,-8.21985523329908,1725.17502057613,7.45308378552217,12.473,2.52356630814357
"ESRO4W","SRO","4W","E","ambient","R-","1",-0.87,-0.139262067333508,,,276.428571428571,5.62195245640857,0.322122365285126,-1.13282378921224,19.3273419171076,2.96152077300986,0.234119679150589,-1.45192284500859,0.000272819790002314,-8.2066990906294,0.0163691874001388,-4.1123545284073,1180.71480548531,7.07387530141716,8.13532075471698,2.09621516886936
"ESRO4W","SRO","4W","E","ambient","R-","2",-0.9,-0.105360515657826,,,266.666666666667,5.58599943899982,0.311307688162902,-1.16697350488194,18.6784612897741,2.92737105734016,0.0935672102720699,-2.36907527448023,0.000109230719691188,-9.12204821836198,0.00655384318147129,-5.02770365613988,2850.00125461972,7.95507471348004,19.6369811320755,2.97741458093224
"ESRO4W","SRO","4W","E","ambient","R-","3",-1.34,0.29266961396282,,,309.166666666667,5.73388050581348,0.31132814970467,-1.16690777933088,18.6796889822802,2.92743678289122,0.0716373953645535,-2.63613805972927,7.21382353051483e-05,-9.53692634487363,0.0043282941183089,-5.44258178265153,4315.71618556701,8.37001856554275,29.736,3.39235843299495
"ESRO5W","SRO","5W","E","ambient","R-","1",-0.89,-0.116533816255952,-0.9095306,-0.0948266367301227,148.571428571429,5.00106584308011,0.170058416314851,-1.77161327557608,9.35321289731683,2.23571990965639,0.0500881045301528,-2.99397173361125,5.73320443541092e-05,-9.76665085226743,0.00315326243947601,-5.75931766703496,2966.20185501309,7.99503757669135,23.8714252873563,3.17268214897268
"ESRO5W","SRO","5W","E","ambient","R-","2",-0.99,-0.0100503358535015,-1.3959106,0.333546962174912,194.166666666667,5.26871689677175,0.217891236791184,-1.52375925449386,11.9840180235151,2.48357393073861,0.0513734309710535,-2.96863414734154,5.7650577231705e-05,-9.76111029860714,0.00317078174774378,-5.75377711337467,3779.51526687151,8.23735104411328,30.416816091954,3.41499561639461
"ESRO5W","SRO","5W","E","ambient","R-","3",-5.67,1.73518911773966,,,40,3.68887945411394,0.0366643799398435,-3.30594956907962,2.01654089669139,0.701383616152849,0.00961018451197449,-4.64493185618691,8.8087864059758e-06,-11.6397608793805,0.000484483252328669,-7.632427694148,4162.25099009901,8.33381131030084,33.497,3.51145588258217
"FACY1W","ACY","1W","F","ambient","R+","1",-1.65,0.500775287912489,-1.0286937,0.0282897449016235,230,5.4380793089232,0.140689869227898,-1.96119732009876,8.72277189212968,2.16593706494634,0.110699403669836,-2.20093682618507,6.77142809822417e-05,-9.60021345520702,0.00419828542089898,-5.47307907016193,2077.69863590214,7.63901613510826,10.02075,2.30465794315498
"FACY1W","ACY","1W","F","ambient","R+","2",-2,0.693147180559945,-1.4275253,0.355942385683442,254.545454545455,5.53947942336493,0.133760816429603,-2.01170202597416,8.29317061863539,2.11543235907093,0.0835317095604228,-2.48252896399944,4.38949879836389e-05,-10.0337104133385,0.00272148925498561,-5.90657602829344,3047.29133265648,8.02200838736437,14.6971,2.68765019541108
"FACY1W","ACY","1W","F","ambient","R+","3",-3.46,1.24126858906963,-2.9280076,1.07432219172411,38.5714285714286,3.65251180994306,0.022748162617762,-3.78327090090119,1.41038608230124,0.343863484143902,0.0139233722007092,-4.27418639761699,8.21154794468712e-06,-11.7099691084612,0.000509115972570601,-7.58283472341614,2770.26484786953,7.92669820756005,13.361,2.59234001560676
"FACY2D","ACY","2D","F","ambient","R+","1",-1.54,0.431782416425538,-1.1721758,0.158861679905946,134.375,4.90063439888193,0.0880859601403802,-2.42944212150486,4.75664184758053,1.55954192505941,0.0194991511649772,-3.93738434436106,1.2782150342619e-05,-11.2674608647479,0.000690236118501427,-7.27847681818358,6891.32562043796,8.83801874324299,32.0509090909091,3.46732554773536
"FACY2D","ACY","2D","F","ambient","R+","2",-1.95,0.667829372575655,-1.2670199,0.236667607608712,117.272727272727,4.76450222455734,0.0626487056926632,-2.77021225718845,3.38303010740381,1.21877178937582,0.0141812008472561,-4.2558380754796,7.57579276025679e-06,-11.7905525572254,0.000409092809053867,-7.80156851066112,8269.59074452555,9.02034030003695,38.4610909090909,3.64964710452932
"FACY2D","ACY","2D","F","ambient","R+","3",-2.47,0.904218150639886,-2.7383194,1.00734437455498,68.5714285714286,4.22787595484662,0.0377273093769101,-3.27737106011411,2.03727470635314,0.711612986450162,0.0271374474685035,-3.60684067953258,1.49307502800148e-05,-11.1120876944933,0.000806260515120802,-7.12310364792904,2526.81939416058,7.8347166343792,11.752,2.46402343887158
"FACY2W","ACY","2W","F","ambient","R+","1",-1.99,0.688134638736401,-0.9654643,-0.0351461534574641,196.875,5.2825690095799,0.0995693464915065,-2.30690092791084,6.37243817545642,1.85198215544883,0.0663921454291367,-2.71217652122664,3.35777652446893e-05,-10.3016464587174,0.00214897697566011,-6.1427633753577,2965.33571445034,7.99474553080653,10.98328,2.39637411642643
"FACY2W","ACY","2W","F","ambient","R+","2",-1.61,0.476234178996372,-1.4931866,0.400912494002488,239.090909090909,5.47684385237344,0.153003243300868,-1.87729615976949,9.79220757125556,2.28158692359018,0.0611665348584143,-2.79415505506125,3.91427605942749e-05,-10.1482950672042,0.00250513667803359,-5.98941198384451,3908.85162359363,8.27099890743469,14.47796,2.67262749305459
"FACY2W","ACY","2W","F","ambient","R+","3",-4.32,1.46325540225602,-2.6702262,0.982163187924821,45.7142857142857,3.82241084673846,0.0109754277529256,-4.51209634557079,0.702427376187241,-0.353213262211118,0.0135662789317695,-4.30016805557796,3.25709375013036e-06,-12.6346752478872,0.000208454000008343,-8.47579216452754,3369.69967551175,8.12257890231642,12.481,2.52420748793632
"FACY3W","ACY","3W","F","ambient","R+","1",-1.5,0.405465108108164,-0.9314177,-0.0710474449640086,263.75,5.57500168479028,0.178316344450442,-1.72419609005609,8.20255184472032,2.104445306433,0.0868453411244761,-2.44362643051478,5.87144787179837e-05,-9.74282420536115,0.00270086602102725,-5.91418280887205,3037.00804884818,8.01862811530506,10.1,2.31253542384721
"FACY3W","ACY","3W","F","ambient","R+","2",-1.96,0.672944473242426,-1.8117655,0.594301784234905,136.363636363636,4.91532511429193,0.078008420507248,-2.55093850289816,3.58838734333341,1.27770289359093,0.0320718930723738,-3.43977523763434,1.83471032891903e-05,-10.9060388548244,0.000843966751302755,-7.07739745833534,4251.81126838746,8.35510035192627,14.14,2.64900766046843
"FACY3W","ACY","3W","F","ambient","R+","3",-7.5,2.01490302054226,,,7.14285714285714,1.96611285637283,0.0015313051263414,-6.48163488344324,0.0704400358117044,-2.65299348695414,0.00587984706326853,-5.13622452705807,1.26053759301211e-06,-13.5839722668741,5.79847292785572e-05,-9.75533087038504,1214.80321953927,7.1023373834309,4.04,1.39624469197306
"FACY4W","ACY","4W","F","ambient","R+","1",-1.89,0.636576829071551,-1.0821955,0.0789918480215857,125,4.8283137373023,0.066793972258399,-2.70614243816373,2.87214080711116,1.05505767752984,0.0452253533063648,-3.0960974355397,2.4166247952973e-05,-10.6305536110057,0.00103914866197784,-6.86935349531217,2763.93639543791,7.924411172842,11.6018823529412,2.45116735675295
"FACY4W","ACY","4W","F","ambient","R+","2",-2.91,1.0681530811834,-2.1911419,0.784422823463683,42.7272727272727,3.75483742190573,0.0155505609553906,-4.16365856670591,0.668674121081795,-0.402458451012348,0.0149257843137746,-4.20466507074754,5.43222873736597e-06,-12.1231610593592,0.000233585835706737,-8.36196094366562,2862.6484095607,7.95950249265327,12.0162352941176,2.48625867656421
"FACY4W","ACY","4W","F","ambient","R+","3",-7.5,2.01490302054226,-5.3477481,1.67667555641011,24.2857142857143,3.18988828799495,0.00347675476092843,-5.66165596024475,0.149500454719923,-1.90045584455119,0.0144721130580367,-4.23553171872807,2.0718347989798e-06,-13.0870759669678,8.90888963561314e-05,-9.3258758512742,1678.1042400873,7.42542000672301,7.044,1.95217619063396
"FCAL1D","CAL","1D","F","ambient","R-","1",-1.28,0.246860077931526,-1.3229536,0.279866812711288,123.333333333333,4.81489071697016,0.0973960178805263,-2.32896995335294,5.55157301919,1.71408131448161,0.0552304077571404,-2.89624161220402,4.36153117415936e-05,-10.0401022825271,0.00248607276927083,-5.99705101469257,2233.06939676519,7.71113232917418,15.0214285714286,2.7094777530934
"FCAL1D","CAL","1D","F","ambient","R-","2",-1.45,0.371563556432483,-1.4567081,0.376179163970795,109.285714285714,4.69396568477122,0.0797210359357649,-2.52922178904354,4.5440990483386,1.51382947879101,0.0345456604504122,-3.36547333867117,2.5200144924633e-05,-10.5886608124859,0.00143640826070408,-6.54560954465138,3163.51497875069,8.05943902344239,21.2803571428571,3.05778444736161
"FCAL1D","CAL","1D","F","ambient","R-","3",-7.5,2.01490302054226,,,18.75,2.93119375241642,0.00261304678559749,-5.94723838766806,0.148943666779057,-1.90418711983351,0.00719701259383587,-4.93408925658502,1.00299363329213e-06,-13.8125213966695,5.71706370976515e-05,-9.76947012883495,2605.24762955939,7.86528300900143,17.525,2.86362843292065
"FCAL1W","CAL","1W","F","ambient","R-","1",-1.01,0.00995033085316809,-1.1478568,0.137896551440901,153.333333333333,5.03261420081503,0.153801435801351,-1.87209288644473,10.1508947628892,2.31756185558169,0.0373060827535421,-3.28859888912543,3.74199723366444e-05,-10.1933059763852,0.00246971817421853,-6.00365123435876,4110.14295835643,8.32121308994046,18.1551219512195,2.89895272206872
"FCAL1W","CAL","1W","F","ambient","R-","2",-1.43,0.357674444271816,-1.4640038,0.381175011164166,206.428571428571,5.32995445149122,0.152222958584147,-1.88240900009378,10.0467152665537,2.30724574193264,0.0334827885583033,-3.3967237465574,2.4690618651866e-05,-10.6090871981424,0.00162958083102316,-6.41943245611598,6165.21443753465,8.72667819804862,27.2326829268293,3.30441783017688
"FCAL1W","CAL","1W","F","ambient","R-","3",-5.16,1.64093657949347,-3.1663338,1.15257438862386,73.75,4.30068099521993,0.0231501744641722,-3.76575296222895,1.52791151463536,0.42390177979747,0.0131293279043815,-4.33290677976268,4.12130483503398e-06,-12.3993407372116,0.000272006119112243,-8.20968599518514,5617.19537642045,8.63358777498261,24.812,3.21132740711087
"FCAL2W","CAL","2W","F","ambient","R-","1",-1.45,0.371563556432483,-1.1721758,0.158861679905946,184.666666666667,5.21855239807918,0.128586343132334,-2.05115466930049,9.00104401926337,2.19734057274887,0.0790485967850772,-2.53769246646362,5.50427977815999e-05,-9.80739953384329,0.00385299584471199,-5.55890429179393,2336.11568297349,7.7562448645428,10.2785,2.33005433498359
"FCAL2W","CAL","2W","F","ambient","R-","2",-1.5,0.405465108108164,-1.483459,0.394376523022702,171.428571428571,5.14416668672078,0.120614221545468,-2.11515807837887,8.44299550818279,2.1333371636705,0.0256836596052597,-3.6619003023207,1.80705852234087e-05,-10.9212250674203,0.00126494096563861,-6.67272982537097,6674.61623706711,8.80606698904147,29.3671428571429,3.37987645948227
"FCAL2W","CAL","2W","F","ambient","R-","3",-3.83,1.34286480319255,-2.6386115,0.970252831829905,77.5,4.3502779363593,0.0445773360595935,-3.11052970921202,3.12041352417154,1.13796553283734,0.0165873634950636,-4.09911410874344,9.54090937886558e-06,-11.5599217543148,0.00066786365652059,-7.3114265122654,4672.23136594698,8.44939204510274,20.557,3.02320151554354
"FCAL3W","CAL","3W","F","ambient","R-","1",-1.46,0.378436435720245,-1.2743156,0.242409250176388,156,5.04985600724954,0.107895940398909,-2.22658803116162,6.68954830473233,1.90054635388347,0.0488532446497919,-3.01893448202782,3.37888895706875e-05,-10.295378520439,0.00209491115338263,-6.16824413539389,3193.23723773718,8.06879048927736,17.7777777777778,2.87794923789761
"FCAL3W","CAL","3W","F","ambient","R-","2",-1.46,0.378436435720245,-1.5053461,0.409022838539941,157.142857142857,5.05715530973115,0.114124452950183,-2.17046573350515,7.07571608291134,1.95666865153994,0.0351508170557111,-3.34810741616742,2.55281585187681e-05,-10.5757284594037,0.00158274582816362,-6.44859407435863,4470.53213283205,8.40526272589857,24.8888888888889,3.21442147451882
"FCAL3W","CAL","3W","F","ambient","R-","3",-4.1,1.41098697371026,-3.0471707,1.11421352075141,46.25,3.83406146395843,0.0321613190736447,-3.43699081954096,1.99400178256597,0.690143565504127,0.0160930382126273,-4.1293685096611,1.11907748501765e-05,-11.4004207931605,0.000693828040710944,-7.27328640811541,2873.91351396346,7.96342997361953,16,2.77258872223978
"FCAL4W","CAL","4W","F","ambient","R-","1",-1.34,0.29266961396282,-1.0238299,0.0235503995377268,154.666666666667,5.04127226355815,0.116597657362933,-2.14902609649457,8.16183601540532,2.09946914555479,0.0811910869126965,-2.51094980492437,6.12070508584313e-05,-9.70124816497708,0.00428449356009019,-5.45275292292772,1904.97100787648,7.55222206848251,7.42421428571429,2.0047468589836
"FCAL4W","CAL","4W","F","ambient","R-","2",-1.49,0.398776119957368,-1.264588,0.234746377430819,109.285714285714,4.69396568477122,0.077557782885996,-2.55673203480796,5.42904480201972,1.69176320724139,0.0371209248969687,-3.29357445496914,2.63439430533402e-05,-10.5442721745483,0.00184407601373381,-6.29577693249897,2944.04610308184,7.98754013974036,11.4737857142857,2.44006493024145
"FCAL4W","CAL","4W","F","ambient","R-","3",-4.7,1.54756250871601,-3.1833571,1.15793633176525,41.25,3.71965111278069,0.0330742688528161,-3.40899967496042,2.31519881969713,0.839495567088944,0.017013757244444,-4.07373301251871,1.36416383345282e-05,-11.2023838002598,0.000954914683416974,-6.95388855821046,2424.50855547916,7.7933841252994,9.449,2.24590891580049
"FDPE1D","DPE","1D","F","ambient","R+","1",-1.76,0.56531380905006,-1.337545,0.290835844081862,53.3333333333333,3.97656152656572,0.0305333477233246,-3.48893582468235,1.09920051803968,0.0945831137737553,0.105094575275958,-2.25289461731279,6.01666727012987e-05,-9.71839196856086,0.00216600021724675,-6.13487303010475,507.479412646089,6.22945614387851,2.25617021276596,0.813668779710767
"FDPE1D","DPE","1D","F","ambient","R+","2",-1.73,0.548121408509688,-1.7801508,0.576698079816657,88.8888888888889,4.48738715033171,0.0534867023223382,-2.92832221069767,1.92552128360417,0.655196727758436,0.107789307975341,-2.22757680932851,6.48595645785891e-05,-9.64328617035788,0.00233494432482921,-6.05976723190177,824.654045549895,6.71496395966021,3.66627659574468,1.29917659549247
"FDPE1D","DPE","1D","F","ambient","R+","3",-2.54,0.932164081030445,,,54.4444444444444,3.99718081376845,0.0266322170668788,-3.62563362813889,0.958759814407637,-0.0421146896827791,0.045652785359237,-3.08669065826612,2.23316612337825e-05,-10.7095051001735,0.000803939804416171,-7.12598616171736,1192.57661971831,7.08387147203458,5.302,1.66808410786683
"FDPE1W","DPE","1W","F","ambient","R+","1",-1.7,0.53062825106217,-1.4615719,0.379512500390553,104.166666666667,4.64599218050835,0.0618194286195021,-2.78353758496886,2.78187428787759,1.02312490480146,0.0635022493630901,-2.75667995067008,3.76864586081219e-05,-10.1862097161473,0.00169589063736549,-6.37954722637697,1640.36184090216,7.40267213117843,7.55764705882353,2.02255990614224
"FDPE1W","DPE","1W","F","ambient","R+","2",-1.36,0.307484699747961,-1.5588479,0.443947022776015,81.1111111111111,4.39581995680622,0.0645208938544472,-2.7407661719084,2.90344022345013,1.06589631786193,0.0527435571598856,-2.94231365323464,4.19555521605076e-05,-10.0788997819493,0.00188799984722284,-6.27223729217894,1537.83922584578,7.33813361004086,7.08529411764706,1.95802138500466
"FDPE1W","DPE","1W","F","ambient","R+","3",-5.43,1.69193913394584,,,16.6666666666667,2.81341071676004,0.0069270339132974,-4.97232356414055,0.311716526098383,-1.16566107437023,0.0191253833375895,-3.95673885567488,7.94893073905772e-06,-11.7424731365755,0.000357701883257598,-7.93581064680514,871.442227979274,6.77014957243492,4.015,1.39003734739872
"FDPE3D","DPE","3D","F","ambient","R+","1",-1.75,0.559615787935423,-1.556416,0.442385742209063,70,4.24849524204936,0.0404657129872668,-3.2073002563388,1.61862851949067,0.481579197775139,0.0549330483840217,-2.9016401373724,3.1755785277478e-05,-10.3574356357606,0.00127023141109912,-6.66855618164662,1274.2784545771,7.15013537942176,4.50529411764706,1.50525317586529
"FDPE3D","DPE","3D","F","ambient","R+","2",-2.41,0.879626747502564,-2.2543713,0.8128711314212,66.6666666666667,4.19970507787993,0.030540535752362,-3.48870043670106,1.22162143009448,0.200179017412882,0.0399120822819598,-3.22107618684104,1.82840456382511e-05,-10.909481701422,0.000731361825530042,-7.22060224730809,1670.33797424295,7.42078126472097,5.90558823529412,1.7758990611645
"FDPE3D","DPE","3D","F","ambient","R+","3",-5.71,1.74221902366792,,,20,2.99573227355399,0.00495090704952904,-5.30818447685926,0.198036281981162,-1.61930502274533,0.0136640187577062,-4.29298926915392,3.38246433962124e-06,-12.5969060195672,0.00013529857358485,-8.90802656545323,1463.69822485207,7.28872154270791,5.175,1.64383933915143
"FDPE3W","DPE","3W","F","ambient","R+","1",-1.51,0.412109650826833,-1.3497045,0.29988567960178,96.6666666666667,4.57126863431241,0.0645394482665479,-2.74047864110035,2.90427517199466,1.06618384866997,0.0755189153429332,-2.58337211976216,5.04201634129763e-05,-9.89511939517492,0.00226890735358393,-6.0884569054046,1280.03250877877,7.15464075407457,4.01950909090909,1.3911597784848
"FDPE3W","DPE","3W","F","ambient","R+","2",-1.75,0.559615787935423,-1.8385164,0.608958942034878,63.3333333333333,4.14841178349238,0.0374852948377106,-3.2838065605729,1.68683826769698,0.52285592919742,0.0449107183551343,-3.10307879657211,2.65814450355093e-05,-10.5352971406374,0.00119616502659792,-6.72863465086707,1410.2053062817,7.25149058006449,4.42827272727273,1.48800960447472
"FDPE3W","DPE","3W","F","ambient","R+","3",-2.85,1.04731899428056,-2.2276204,0.800933930529476,48.8888888888889,3.88955014957609,0.0197250856015643,-3.92586407250984,0.887628852070395,-0.11920158273952,0.0409711816573155,-3.19488634582523,1.6530546792023e-05,-11.0103005679112,0.000743874605641034,-7.20363807814084,1193.25064377682,7.08443649540132,3.747,1.32095551981155
"FLST1D","LST","1D","F","ambient","R-","1",-1.88,0.631271776841858,-0.9508729,-0.0503748741592888,167.692307692308,5.1221307983216,0.0899274466536124,-2.40875208205734,4.22658999271978,1.44139551965272,0.0328294426565335,-3.41642952426417,1.76052676106065e-05,-10.9473124046431,0.000827447577698506,-7.09716480293305,5107.9852145749,8.53856032258577,26.0497894736842,3.26000968654231
"FLST1D","LST","1D","F","ambient","R-","2",-1.35,0.300104592450338,-1.4712995,0.386146023886187,198,5.28826703069454,0.159388403942341,-1.83641126343829,7.49125498529004,2.01373633827177,0.03337910993037,-3.3998250258622,2.68699144283719e-05,-10.524503319995,0.00126288597813348,-6.67435571828496,5931.85379757085,8.68809205655673,30.2513684210526,3.40954142051328
"FLST1D","LST","1D","F","ambient","R-","3",-7.5,2.01490302054226,,,16,2.77258872223978,0.0218036553310326,-3.82567764750766,1.02477180055853,0.0244699542023982,0.00511067711852555,-5.27642337502728,6.96446515003286e-06,-11.8746897447747,0.000327329862051544,-8.02454214306467,3130.70061538461,8.04901209726706,15.966,2.77046146122361
"FLST2DG","LST","2DG","F","ambient","R-","1",-1.84,0.609765571620894,-1.0165342,0.0163989983801017,130.769230769231,4.87343417258277,0.0715795140819553,-2.63694636212839,3.43581667593386,1.23425464877951,0.0662547063840682,-2.71424877687949,3.62660211482264e-05,-10.2246293115906,0.00174076901511487,-6.35342830068276,1973.73496776488,7.58768294946226,11.8895111111111,2.47565659220478
"FLST2DG","LST","2DG","F","ambient","R-","2",-1.17,0.157003748809665,-1.4250934,0.354237355432358,220,5.39362754635236,0.198392280516634,-1.61750899357465,9.52282946479842,2.25369201733324,0.0623238452462911,-2.77541117768173,5.62025899498975e-05,-9.78654771760874,0.00269772431759508,-5.91534670670085,3529.94907696412,8.16903872403409,21.2639333333333,3.05701236677661
"FLST2DG","LST","2DG","F","ambient","R-","3",-2.65,0.974559639998131,,,115,4.74493212836325,0.0490165247476073,-3.01559779797696,2.35279318788515,0.855603212930926,0.0336643194398527,-3.39131677284785,1.43487647559556e-05,-11.1518466991881,0.00068874070828587,-7.28064568828017,3416.07975190076,8.1362489012111,20.578,3.02422254395362
"FLST4D","LST","4D","F","ambient","R-","1",-1.65,0.500775287912489,-1.2256776,0.203493833926714,152.307692307692,5.02590276622704,0.0931422002079534,-2.37362791911777,3.25997700727837,1.18172014237165,0.0117914868728288,-4.44037745933704,7.21096232513139e-06,-11.8399081446819,0.000252383681379599,-8.28456008319244,12916.7503598428,9.46628022556409,59.967,4.09379441091662
"FLST4D","LST","4D","F","ambient","R-","2",-1.55,0.438254930931155,-1.70233,0.53199790089875,218,5.38449506278909,0.150336258591942,-1.8948807698539,5.26176905071796,1.66046729163551,0.014699592579588,-4.21993550125582,1.01370722533997e-05,-11.4993113338988,0.000354797528868989,-7.94396327240939,14830.3430057454,9.60443056404491,68.851,4.23194474939744
"FLST4D","LST","4D","F","ambient","R-","3",-7.5,2.01490302054226,,,24.4444444444444,3.19640296901614,0.00691363288885076,-4.97426003567417,0.241977151109777,-1.41891197418475,0.00729949187365591,-4.91995053959893,2.06451847184753e-06,-13.0906135442892,7.22581465146636e-05,-9.53526548279983,3348.7871303296,8.11635350861507,15.547,2.7438676939676
"FLST5D","LST","5D","F","ambient","R-","1",-1.66,0.506817602368452,-1.3448407,0.29627556737768,148.461538461538,5.00032592443739,0.0901647704207487,-2.40611650003866,3.60659081682995,1.28276295407528,0.0719993602113553,-2.63109804595896,4.37271892179634e-05,-10.037540470435,0.00174908756871853,-6.34866101632108,2061.98413466074,7.63142397039635,10.2163404255319,2.32398844095616
"FLST5D","LST","5D","F","ambient","R-","2",-1.15,0.139761942375159,-1.2937708,0.25756105519699,262,5.5683445037611,0.243048300105147,-1.4144950895281,9.72193200420586,2.27438436458583,0.0760371522454024,-2.57653321280752,7.05370251835163e-05,-9.55937280609672,0.00282148100734065,-5.87049335198279,3445.68401449887,8.14487771656862,17.0720425531915,2.83744218712843
"FLST5D","LST","5D","F","ambient","R-","3",-3.83,1.34286480319255,,,79,4.36944785246702,0.0296458945265172,-3.51843162766118,1.18583578106069,0.17044782645276,0.0206507700849473,-3.88000266802117,7.74950065607219e-06,-11.7678821481494,0.000309980026242888,-8.07900269403543,3825.52319719953,8.24945052048819,18.954,2.942014991048
"FSRO1W","SRO","1W","F","ambient","R-","1",-1.23,0.207014169384326,-0.9314177,-0.0710474449640086,225,5.41610040220442,0.184898411168876,-1.68794873354715,9.79961579195044,2.28234318000498,0.0552743823302564,-2.8954457267876,4.5422868760913e-05,-9.99949486253917,0.00240741204432839,-6.02920294898705,4070.60179624727,8.31154612899202,33.2695294117647,3.5046419454087
"FSRO1W","SRO","1W","F","ambient","R-","2",-1.21,0.19062035960865,-1.4275253,0.355942385683442,210.833333333333,5.35106793193356,0.184657722558836,-1.68925131587283,9.7868592956183,2.28104059767929,0.0383276661476689,-3.26158328984238,3.35691677873072e-05,-10.3019025376488,0.00177916589272728,-6.33161062409666,5500.81323817198,8.61265122177594,44.9588235294118,3.80574703819262
"FSRO1W","SRO","1W","F","ambient","R-","3",-2.57,0.943905898907128,-1.2670199,0.236667607608712,101.666666666667,4.62169948793931,0.0835530285569401,-2.48227377616035,4.42831051351783,1.48801813739177,0.0217436655197192,-3.82843280433887,1.78696633387048e-05,-10.9324060684385,0.000947092156951352,-6.9621141548864,4675.69125244618,8.45013229227817,38.215,3.64322810869485
"FSRO2W","SRO","2W","F","ambient","R-","1",-0.8,-0.22314355131421,-0.9265539,-0.0762830590179536,227.142857142857,5.42557914615896,0.288898656239031,-1.24167932282215,18.778412655537,2.93270794707349,0.0919548886136157,-2.38645716334599,0.000116955664330556,-9.05371563232709,0.00760211818148613,-4.87932836243146,2470.15531819397,7.81203630950495,17.3006382978723,2.85074339665387
"FSRO2W","SRO","2W","F","ambient","R-","2",-1.31,0.27002713721306,-1.3205217,0.278026885789281,210.833333333333,5.35106793193356,0.170034104396957,-1.77175624795245,11.0522167858022,2.40263102194319,0.0545550513278449,-2.90854497102968,4.3997878068902e-05,-10.0313691509157,0.00285986207447863,-5.85698188102005,3864.59783652928,8.25961290296324,27.0671276595745,3.29831999011216
"FSRO2W","SRO","2W","F","ambient","R-","3",-2.48,0.908258560176891,-1.5442565,0.434542564748037,87.5,4.47163879336357,0.0561255219154056,-2.88016463380205,3.64815892450137,1.29422263609358,0.0233640231172358,-3.75655791336629,1.4986491331411e-05,-11.1083613405319,0.000974121936541712,-6.93397407063628,3745.07419210054,8.22819670672986,26.23,3.26690379387878
"FSRO3W","SRO","3W","F","ambient","R-","1",-0.75,-0.287682072451781,-1.0165342,0.0163989983801017,299.230769230769,5.70121507915095,0.406178383289425,-0.900962848166189,22.3398110809184,3.10637033706628,0.101509668002786,-2.28760123377743,0.000137790084033171,-8.88977916109457,0.00757845462182441,-4.8824459758621,2947.80561416628,7.98881631292838,30.2393181818182,3.4091430041596
"FSRO3W","SRO","3W","F","ambient","R-","2",-1.09,0.0861776962410524,-1.2378371,0.213365582405868,280.833333333333,5.63776137355841,0.27227221862664,-1.30095290938194,14.9749720244652,2.70638027585053,0.0669857390022806,-2.70327553295933,6.49437000872261e-05,-9.64198981589967,0.00357190350479744,-5.6346566306672,4192.43465125871,8.34103690651773,43.0070303030303,3.76136359774895
"FSRO3W","SRO","3W","F","ambient","R-","3",-1.96,0.672944473242426,-2.2178928,0.796557555929677,177.5,5.17897060891547,0.138658320087609,-1.97574250087647,7.62620760481848,2.031590684356,0.0410551926121342,-3.19283795626902,3.20712340195591e-05,-10.347551066061,0.00176391787107575,-6.34021788082849,4323.44823411055,8.37180856518449,44.351,3.79213525641571
"FSRO4W","SRO","4W","F","ambient","R-","1",-1.19,0.173953307123438,-0.8730521,-0.135760045656376,145,4.97673374242057,0.123483515376136,-2.09164761055893,5.30979116117384,1.66955250513464,0.0874606102384535,-2.43656675567831,7.44823697185261e-05,-9.50494810865781,0.00320274189789662,-5.74374799296425,1657.88918696852,7.41330049809888,13.6803369565217,2.61595954321574
"FSRO4W","SRO","4W","F","ambient","R-","2",-1.1,0.0953101798043249,-1.4129339,0.345668322707257,96.6666666666667,4.57126863431241,0.0963242832867984,-2.34003482907067,4.14194418133233,1.42116528662289,0.0332287623128175,-3.4043394433876,3.31110694581675e-05,-10.3156429067707,0.0014237759867012,-6.55444279107713,2909.12630920891,7.97560807770002,24.0051195652174,3.17826712281688
"FSRO4W","SRO","4W","F","ambient","R-","3",-7.5,2.01490302054226,,,28.3333333333333,3.34403896782221,0.00536396090998796,-5.22805260106354,0.230650319129482,-1.46685248536998,0.00984532856382391,-4.62075819377359,1.86388085514139e-06,-13.1928497626593,8.01468767710798e-05,-9.43164964696578,2877.8453811529,7.9647971615958,23.747,3.16745620671267
"FSRO5W","SRO","5W","F","ambient","R-","1",-1.25,0.22314355131421,-1.094355,0.0901651486197109,208.571428571429,5.34028156564707,0.168844282238426,-1.77877839568853,10.1306569343055,2.31556616653356,0.0485980045620711,-3.02417280731221,3.93414153352866e-05,-10.1432327686478,0.0023604849201172,-6.04888820642571,4291.76939363907,8.36445437295928,34.0386363636364,3.52749624308009
