co2,greenhouse,species,plant_no,date,start_pot_weight_kg,water.added.l,result_pot_weight_kg,
ambient,E,DPE,5W,28/01/2020,9.1,0,9.1,
ambient,E,ACY,1W,29/01/2020,8.8,0.2,9,
ambient,E,ACY,2W,29/01/2020,8.9,0.1,9,
ambient,E,ACY,3W,29/01/2020,8.9,0.1,9,
ambient,E,ACY,5W,29/01/2020,8.9,0.1,9,
ambient,E,ACY,2D,29/01/2020,9,0,9,
ambient,E,CAL,1W,29/01/2020,8.9,0.1,9,
ambient,E,CAL,2W,29/01/2020,9,0,9,
ambient,E,CAL,3W,29/01/2020,8.9,0.1,9,
ambient,E,CAL,4W,29/01/2020,8.9,0.1,9,
ambient,E,CAL,5W,29/01/2020,8.3,0.7,9,
ambient,E,ROF,1W,29/01/2020,9,0,9,
ambient,E,ROF,2W,29/01/2020,9,0,9,
ambient,E,ROF,3W,29/01/2020,9.1,0,9.1,
ambient,E,ROF,4W,29/01/2020,8.7,0.3,9,
